class,cutoff,tp,tn,fp,fn
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.5,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.6,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.7,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.8,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,0.9,0,5,0,1
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
lowTemp_source,1,1,5,0,0
